VModelMapData_dem_ELEVM_250.img,ELEV250,1
VModelMapData_nlcd_NLCD01_250.img,NLCD01_250,1
VModelMapData_modis_STK2005097.img,EVI2005097,1
VModelMapData_modis_STK2005097.img,NDV2005097,2
VModelMapData_modis_STK2005097.img,NIR2005097,3
VModelMapData_modis_STK2005097.img,RED2005097,4
VModelMapData_modis_STK2005273.img,EVI2005273,1
VModelMapData_modis_STK2005273.img,NDV2005273,2
VModelMapData_modis_STK2005273.img,NIR2005273,3
VModelMapData_modis_STK2005273.img,RED2005273,4
